Date,DayOfWeek,Area,Weather,Festival,AvgTraffic_Area,Traffic_Today,Event,Event_Impact(%),Extra_Time_Minutes,from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier,combined_impact_score
2025-07-09,Wednesday,Rasulgarh,Humid,,75,75,,0,0.0,Kalpana Square,Khandagiri,20.33894508394767,85.79045833804182,20.362092585614107,85.81662190943095,0.5454545454545454,1.0,1.05,0.5727272727272728
2025-01-05,Sunday,Airport Road,Sunny,,62,58,,0,0.0,Jaydev Vihar,Airport Road,20.287363086574164,85.82103709330768,20.23613636508529,85.801653394776,0.23636363636363633,1.0,1.0,0.23636363636363633
2025-05-15,Thursday,Master Canteen,Humid,,91,92,Construction Work,6,4.8,Jaydev Vihar,Jaydev Vihar,20.236503824494267,85.86388378945045,20.248056668501256,85.86577205060055,0.8545454545454545,1.06,1.05,0.951109090909091
2025-03-19,Wednesday,Khandagiri,Cloudy,Holi,83,85,,0,0.0,Master Canteen,Rasulgarh,20.34464668399644,85.83909658521512,20.372285926954223,85.78870812978109,0.7272727272727273,1.0,1.05,0.7636363636363637
2025-08-23,Saturday,Master Canteen,Cloudy,,89,84,,0,0.0,Kalpana Square,Jaydev Vihar,20.31482201573116,85.83186887241928,20.327109680144464,85.80378376153799,0.709090909090909,1.0,1.05,0.7445454545454545
2025-03-13,Thursday,Airport Road,Cloudy,Holi,73,75,,0,0.0,Rasulgarh,Rasulgarh,20.28103631709662,85.78528937896563,20.241001826397312,85.87901028226908,0.5454545454545454,1.0,1.05,0.5727272727272728
2025-05-10,Saturday,Rasulgarh,Sunny,,100,100,Construction Work,10,8.0,Rasulgarh,Rasulgarh,20.299448547869265,85.83122864745329,20.34909679957017,85.8308375880973,1.0,1.1,1.0,1.1
2025-05-07,Wednesday,Rasulgarh,Foggy,,85,85,,0,0.0,Khandagiri,Rasulgarh,20.343392479757473,85.79834942552843,20.364157634683096,85.82092062270706,0.7272727272727273,1.0,1.1,0.8
2025-01-19,Sunday,Rasulgarh,Humid,,87,86,,0,0.0,Airport Road,Airport Road,20.25894665701141,85.84887850949899,20.35280946226446,85.86179627239916,0.7454545454545454,1.0,1.05,0.7827272727272727
2025-07-29,Tuesday,Master Canteen,Sunny,,95,91,Accident,24,19.2,Jaydev Vihar,Kalpana Square,20.30038584494189,85.87970132777471,20.30102654300086,85.81814966284652,0.8363636363636364,1.24,1.0,1.037090909090909
2025-01-30,Thursday,Rasulgarh,Cloudy,,85,88,Accident,25,20.0,Airport Road,Kalpana Square,20.28955138301938,85.85595820955659,20.312045748431466,85.84756270906202,0.7818181818181817,1.25,1.05,1.0261363636363636
2025-04-05,Saturday,Kalpana Square,Cloudy,,78,82,,0,0.0,Rasulgarh,Khandagiri,20.29337735383586,85.8105970683379,20.346937328170426,85.83287951986941,0.6727272727272726,1.0,1.05,0.7063636363636363
2025-06-04,Wednesday,Rasulgarh,Sunny,,75,72,,0,0.0,Kalpana Square,Khandagiri,20.252158898646293,85.83402151304438,20.360165842439283,85.80839717361054,0.49090909090909096,1.0,1.0,0.49090909090909096
2025-02-15,Saturday,Jaydev Vihar,Humid,,83,85,,0,0.0,Airport Road,Rasulgarh,20.343171224355586,85.77780811439331,20.234742550287592,85.7762369374591,0.7272727272727273,1.0,1.05,0.7636363636363637
2025-01-22,Wednesday,Jaydev Vihar,Humid,,82,81,Construction Work,5,4.0,Rasulgarh,Airport Road,20.29287566153413,85.79566767159281,20.36566459191984,85.87816303023557,0.6545454545454545,1.05,1.05,0.7216363636363636
2025-01-30,Thursday,Rasulgarh,Rainy,,88,90,,0,0.0,Jaydev Vihar,Kalpana Square,20.302224897021276,85.86889465297216,20.377439374662995,85.87587091094647,0.8181818181818181,1.0,1.2,0.9818181818181817
2025-08-22,Friday,Master Canteen,Cloudy,,99,95,Construction Work,10,8.0,Kalpana Square,Jaydev Vihar,20.368606950339274,85.8357634131505,20.321493986059032,85.79597418661277,0.9090909090909092,1.1,1.05,1.0500000000000003
2025-01-09,Thursday,Jaydev Vihar,Cloudy,,70,67,,0,0.0,Jaydev Vihar,Khandagiri,20.350948990875665,85.86481069925783,20.278180312659075,85.77398179723494,0.3999999999999999,1.0,1.05,0.41999999999999993
2025-02-06,Thursday,Kalpana Square,Rainy,,76,79,,0,0.0,Jaydev Vihar,Rasulgarh,20.36697560834277,85.78304178275697,20.361422770025733,85.86448301571399,0.6181818181818182,1.0,1.2,0.7418181818181818
2025-07-26,Saturday,Khandagiri,Humid,,69,66,,0,0.0,Master Canteen,Jaydev Vihar,20.348662092193443,85.8009914174696,20.33979363315186,85.81265342678383,0.38181818181818183,1.0,1.05,0.40090909090909094
2025-06-25,Wednesday,Airport Road,Rainy,,63,68,,0,0.0,Airport Road,Khandagiri,20.34439297151355,85.80922172424195,20.280931380113188,85.77800418881223,0.4181818181818182,1.0,1.2,0.5018181818181818
2025-08-23,Saturday,Kalpana Square,Rainy,,88,93,,0,0.0,Kalpana Square,Kalpana Square,20.352957874748522,85.81467554284991,20.283981054087686,85.87788367215886,0.8727272727272728,1.0,1.2,1.0472727272727274
2025-08-15,Friday,Airport Road,Foggy,,71,74,Sports Event,15,12.0,Rasulgarh,Jaydev Vihar,20.268132453998316,85.82451809424235,20.31508989730421,85.87914108101567,0.5272727272727273,1.15,1.1,0.6670000000000001
2025-02-16,Sunday,Khandagiri,Rainy,,79,76,,0,0.0,Jaydev Vihar,Jaydev Vihar,20.330861712991567,85.83919289483754,20.239655120180018,85.81927708723241,0.5636363636363637,1.0,1.2,0.6763636363636364
2025-01-21,Tuesday,Rasulgarh,Sunny,,75,80,,0,0.0,Rasulgarh,Khandagiri,20.262740509788213,85.82809861707288,20.37023831818349,85.87157874806658,0.6363636363636365,1.0,1.0,0.6363636363636365
2025-04-14,Monday,Master Canteen,Foggy,,87,85,,0,0.0,Kalpana Square,Master Canteen,20.230317567207912,85.78864574772537,20.251351296246913,85.87210922823833,0.7272727272727273,1.0,1.1,0.8
2025-01-09,Thursday,Khandagiri,Humid,,60,60,,0,0.0,Master Canteen,Rasulgarh,20.369090457052103,85.87265676722173,20.293643867016705,85.87266660919619,0.2727272727272727,1.0,1.05,0.2863636363636364
2025-07-10,Thursday,Kalpana Square,Rainy,Rath Yatra,116,100,Bad Roads,8,6.4,Khandagiri,Rasulgarh,20.342273972047014,85.87605656510033,20.35811674755993,85.84646580056358,1.0,1.08,1.2,1.296
2025-04-27,Sunday,Kalpana Square,Rainy,,101,100,Political Rally,11,8.8,Rasulgarh,Airport Road,20.361577897564487,85.87967968576841,20.239369591451375,85.77709904536549,1.0,1.11,1.2,1.332
2025-01-26,Sunday,Kalpana Square,Cloudy,,78,76,,0,0.0,Kalpana Square,Khandagiri,20.31263458717691,85.85575252838635,20.280404003597877,85.79414036946336,0.5636363636363637,1.0,1.05,0.5918181818181819
2025-02-24,Monday,Jaydev Vihar,Rainy,,86,91,,0,0.0,Master Canteen,Airport Road,20.29405193197066,85.77851245244686,20.24072684658027,85.82562808922049,0.8363636363636364,1.0,1.2,1.0036363636363637
2025-05-06,Tuesday,Khandagiri,Sunny,,60,64,,0,0.0,Rasulgarh,Airport Road,20.313705859114556,85.86178323407374,20.3218502884287,85.82686268700525,0.34545454545454546,1.0,1.0,0.34545454545454546
2025-02-06,Thursday,Airport Road,Cloudy,,69,70,Construction Work,6,4.8,Master Canteen,Jaydev Vihar,20.231944475923967,85.86364548575739,20.332649623796375,85.7854140477672,0.4545454545454546,1.06,1.05,0.505909090909091
2025-01-13,Monday,Khandagiri,Rainy,,92,90,Accident,24,19.2,Master Canteen,Jaydev Vihar,20.346035079933184,85.86310173270438,20.31940666049279,85.7981679414134,0.8181818181818181,1.24,1.2,1.2174545454545453
2025-03-19,Wednesday,Kalpana Square,Rainy,,78,73,,0,0.0,Kalpana Square,Master Canteen,20.257183285351804,85.79543961726661,20.25401170302565,85.82021203780388,0.509090909090909,1.0,1.2,0.6109090909090908
2025-08-16,Saturday,Khandagiri,Humid,,66,64,,0,0.0,Master Canteen,Rasulgarh,20.288738301099166,85.79008891415214,20.35694298955901,85.77992184785808,0.34545454545454546,1.0,1.05,0.36272727272727273
2025-03-21,Friday,Kalpana Square,Foggy,,70,67,,0,0.0,Kalpana Square,Master Canteen,20.30302624959719,85.79454713311335,20.23038704335124,85.78197002553713,0.3999999999999999,1.0,1.1,0.43999999999999995
2025-04-19,Saturday,Airport Road,Rainy,,90,95,Bad Roads,8,6.4,Rasulgarh,Airport Road,20.250931762171522,85.86516555354781,20.24554889685604,85.81182178171701,0.9090909090909092,1.08,1.2,1.1781818181818182
2025-01-17,Friday,Master Canteen,Rainy,,110,100,Political Rally,17,13.6,Master Canteen,Jaydev Vihar,20.295983376861173,85.86937934792084,20.331032715082806,85.81563421044649,1.0,1.17,1.2,1.404
2025-08-09,Saturday,Airport Road,Foggy,,76,78,Bad Roads,8,6.4,Rasulgarh,Kalpana Square,20.361748748241297,85.82039497780728,20.315072908226504,85.87892134509741,0.6000000000000001,1.08,1.1,0.7128000000000002
2025-03-18,Tuesday,Airport Road,Cloudy,Holi,81,81,Bad Roads,8,6.4,Khandagiri,Airport Road,20.253928710776385,85.80093108275251,20.255219779743282,85.8661455958987,0.6545454545454545,1.08,1.05,0.7422545454545455
2025-08-30,Saturday,Jaydev Vihar,Foggy,,83,87,,0,0.0,Kalpana Square,Airport Road,20.29820770904221,85.84335088528545,20.273492367883357,85.83435286548297,0.7636363636363637,1.0,1.1,0.8400000000000001
2025-05-06,Tuesday,Airport Road,Foggy,,60,65,,0,0.0,Airport Road,Airport Road,20.238617580407453,85.87001670324628,20.35939678079721,85.78368269075153,0.36363636363636354,1.0,1.1,0.3999999999999999
2025-06-03,Tuesday,Kalpana Square,Humid,,75,72,VIP Convoy,17,13.6,Jaydev Vihar,Khandagiri,20.331678070989813,85.85215249213476,20.31394417302151,85.84287451937722,0.49090909090909096,1.17,1.05,0.6030818181818183
2025-03-31,Monday,Jaydev Vihar,Foggy,Holi,93,89,,0,0.0,Kalpana Square,Kalpana Square,20.248725920938398,85.82077496134133,20.297782037417075,85.8632583400019,0.8,1.0,1.1,0.8800000000000001
2025-09-05,Friday,Jaydev Vihar,Cloudy,,70,73,,0,0.0,Master Canteen,Airport Road,20.317707586629215,85.84072930865148,20.33687690569399,85.7768211949189,0.509090909090909,1.0,1.05,0.5345454545454545
2025-02-21,Friday,Master Canteen,Rainy,,98,100,,0,0.0,Jaydev Vihar,Kalpana Square,20.272848916361006,85.8660079758897,20.284752425379303,85.84029927257485,1.0,1.0,1.2,1.2
2025-05-21,Wednesday,Rasulgarh,Rainy,,93,91,,0,0.0,Airport Road,Jaydev Vihar,20.327451590563598,85.84596600670474,20.377925667063586,85.82257619421459,0.8363636363636364,1.0,1.2,1.0036363636363637
2025-05-23,Friday,Airport Road,Sunny,,68,70,Sports Event,14,11.2,Khandagiri,Khandagiri,20.26949989408915,85.86736584797433,20.239558226514095,85.7932261673394,0.4545454545454546,1.1400000000000001,1.0,0.5181818181818183
2025-03-10,Monday,Master Canteen,Humid,,98,99,Construction Work,10,8.0,Khandagiri,Rasulgarh,20.289314422873446,85.79074599188189,20.33498568809096,85.80963874929319,0.9818181818181817,1.1,1.05,1.134
2025-02-10,Monday,Airport Road,Sunny,,67,62,Political Rally,11,8.8,Kalpana Square,Rasulgarh,20.265121907727178,85.86038767966674,20.282743454008227,85.78828963196197,0.3090909090909091,1.11,1.0,0.3430909090909091
2025-05-13,Tuesday,Jaydev Vihar,Humid,,81,80,Construction Work,7,5.6,Rasulgarh,Khandagiri,20.330306711826292,85.80135893331735,20.33874806754815,85.82797247144839,0.6363636363636365,1.07,1.05,0.7149545454545456
2025-08-24,Sunday,Master Canteen,Rainy,,114,100,,0,0.0,Airport Road,Master Canteen,20.23725987172062,85.86554649162967,20.286764102696676,85.82790965069192,1.0,1.0,1.2,1.2
2025-08-31,Sunday,Khandagiri,Humid,,66,64,,0,0.0,Master Canteen,Master Canteen,20.2716302757234,85.81207337748833,20.291708734410086,85.84707936400828,0.34545454545454546,1.0,1.05,0.36272727272727273
2025-04-03,Thursday,Master Canteen,Foggy,,86,84,,0,0.0,Master Canteen,Rasulgarh,20.31874077829333,85.8701545508255,20.361641520026065,85.82717630246516,0.709090909090909,1.0,1.1,0.7799999999999999
2025-04-22,Tuesday,Airport Road,Rainy,,60,57,,0,0.0,Master Canteen,Jaydev Vihar,20.268757501363293,85.82940516296865,20.332154397599897,85.83857956774708,0.21818181818181825,1.0,1.2,0.2618181818181819
2025-07-04,Friday,Khandagiri,Humid,,78,82,Accident,25,20.0,Kalpana Square,Rasulgarh,20.302293029938852,85.86103325770185,20.34674867282365,85.81302398509348,0.6727272727272726,1.25,1.05,0.8829545454545454
2025-02-09,Sunday,Rasulgarh,Rainy,,96,99,,0,0.0,Master Canteen,Airport Road,20.326489108922264,85.84261715726983,20.249264640988287,85.86132817392394,0.9818181818181817,1.0,1.2,1.178181818181818
2025-02-04,Tuesday,Jaydev Vihar,Foggy,,80,85,,0,0.0,Kalpana Square,Jaydev Vihar,20.255326665878606,85.83251213718891,20.30947819638952,85.86672058997193,0.7272727272727273,1.0,1.1,0.8
2025-06-18,Wednesday,Rasulgarh,Foggy,,97,96,Sports Event,10,8.0,Master Canteen,Khandagiri,20.317527003153646,85.79606581327027,20.376109397320114,85.8318997438553,0.9272727272727272,1.1,1.1,1.122
2025-08-03,Sunday,Master Canteen,Rainy,,112,100,Political Rally,16,12.8,Jaydev Vihar,Rasulgarh,20.29708544198797,85.81713856354807,20.277985092453616,85.78086178538936,1.0,1.16,1.2,1.392
2025-02-20,Thursday,Airport Road,Rainy,,77,74,VIP Convoy,25,20.0,Jaydev Vihar,Khandagiri,20.269726136934022,85.8380515265838,20.31450501326077,85.86599512168107,0.5272727272727273,1.25,1.2,0.790909090909091
2025-04-30,Wednesday,Airport Road,Sunny,,70,69,Accident,22,17.6,Khandagiri,Khandagiri,20.33183026660283,85.84401423551925,20.376277879929656,85.83201398565595,0.4363636363636363,1.22,1.0,0.5323636363636363
2025-03-17,Monday,Khandagiri,Humid,,60,63,,0,0.0,Airport Road,Master Canteen,20.32415141365168,85.82002767074503,20.34144416665993,85.77204391796428,0.3272727272727274,1.0,1.05,0.34363636363636374
2025-04-15,Tuesday,Khandagiri,Cloudy,,60,60,,0,0.0,Airport Road,Kalpana Square,20.30242372275676,85.83222844817934,20.31106764378062,85.81910313695572,0.2727272727272727,1.0,1.05,0.2863636363636364
2025-02-20,Thursday,Airport Road,Rainy,,78,76,Bad Roads,8,6.4,Kalpana Square,Kalpana Square,20.337324883261033,85.86338464470153,20.260784517502376,85.8351789717501,0.5636363636363637,1.08,1.2,0.7304727272727275
2025-04-29,Tuesday,Master Canteen,Cloudy,,80,83,,0,0.0,Master Canteen,Kalpana Square,20.23926866918639,85.81555233334804,20.374365259934695,85.8542598629053,0.6909090909090909,1.0,1.05,0.7254545454545455
2025-04-12,Saturday,Master Canteen,Rainy,,106,100,,0,0.0,Rasulgarh,Khandagiri,20.375808213968796,85.84832034477014,20.352613386491946,85.81281109398628,1.0,1.0,1.2,1.2
2025-08-15,Friday,Master Canteen,Sunny,,80,75,,0,0.0,Airport Road,Jaydev Vihar,20.28225203065782,85.84111036173657,20.37985464496027,85.78118853329602,0.5454545454545454,1.0,1.0,0.5454545454545454
2025-03-19,Wednesday,Kalpana Square,Humid,,77,79,Bad Roads,8,6.4,Airport Road,Khandagiri,20.297793685672737,85.81344486805769,20.357856255214465,85.87911097885114,0.6181818181818182,1.08,1.05,0.7010181818181819
2025-04-14,Monday,Jaydev Vihar,Humid,,70,70,,0,0.0,Airport Road,Jaydev Vihar,20.360644211167504,85.80369492134592,20.309355649855497,85.77285033834774,0.4545454545454546,1.0,1.05,0.47727272727272735
2025-02-27,Thursday,Master Canteen,Rainy,,95,97,,0,0.0,Jaydev Vihar,Kalpana Square,20.363828807808545,85.80460969796766,20.28455105619498,85.78815230607269,0.9454545454545453,1.0,1.2,1.1345454545454543
2025-02-01,Saturday,Rasulgarh,Foggy,,94,89,,0,0.0,Khandagiri,Airport Road,20.258782510239993,85.84449590490587,20.30620558578484,85.79954646713995,0.8,1.0,1.1,0.8800000000000001
2025-02-10,Monday,Rasulgarh,Sunny,,86,82,Sports Event,8,6.4,Rasulgarh,Master Canteen,20.338128954394794,85.85648011582975,20.325583817802787,85.85010834123102,0.6727272727272726,1.08,1.0,0.7265454545454545
2025-07-20,Sunday,Jaydev Vihar,Humid,,75,72,,0,0.0,Master Canteen,Jaydev Vihar,20.356370288836963,85.86774897857447,20.246035230111676,85.7764561822504,0.49090909090909096,1.0,1.05,0.5154545454545455
2025-03-02,Sunday,Rasulgarh,Foggy,,91,86,,0,0.0,Rasulgarh,Khandagiri,20.34112200671076,85.82227088847694,20.26965975925238,85.8506171144669,0.7454545454545454,1.0,1.1,0.82
2025-07-02,Wednesday,Master Canteen,Rainy,,98,100,,0,0.0,Khandagiri,Kalpana Square,20.24327184888015,85.77927862417776,20.233566921781033,85.85008553393793,1.0,1.0,1.2,1.2
2025-02-01,Saturday,Khandagiri,Rainy,,81,86,,0,0.0,Khandagiri,Airport Road,20.31346630101297,85.80087797560384,20.338485793039688,85.83192300291275,0.7454545454545454,1.0,1.2,0.8945454545454544
2025-02-27,Thursday,Khandagiri,Foggy,,84,87,Construction Work,7,5.6,Kalpana Square,Airport Road,20.24228882713033,85.81404546298344,20.239876336019492,85.83302709105111,0.7636363636363637,1.07,1.1,0.8988000000000002
2025-05-01,Thursday,Rasulgarh,Rainy,,89,84,,0,0.0,Airport Road,Master Canteen,20.368397233099692,85.7784204851705,20.323630938345065,85.87219049577509,0.709090909090909,1.0,1.2,0.8509090909090907
2025-02-01,Saturday,Rasulgarh,Cloudy,,86,85,,0,0.0,Rasulgarh,Rasulgarh,20.293725207659797,85.77968203269492,20.23354546038967,85.86845299846381,0.7272727272727273,1.0,1.05,0.7636363636363637
2025-04-25,Friday,Airport Road,Cloudy,,50,45,,0,0.0,Jaydev Vihar,Kalpana Square,20.256771214657004,85.77924063611928,20.362135585816002,85.80038288407907,0.0,1.0,1.05,0.0
2025-08-15,Friday,Master Canteen,Humid,,80,78,,0,0.0,Rasulgarh,Rasulgarh,20.235396915850117,85.87313542483811,20.33906250884669,85.83625743139417,0.6000000000000001,1.0,1.05,0.6300000000000001
2025-07-02,Wednesday,Jaydev Vihar,Rainy,,81,78,,0,0.0,Khandagiri,Airport Road,20.277126962055018,85.81613483163945,20.29732033973285,85.813700826043,0.6000000000000001,1.0,1.2,0.7200000000000001
2025-06-17,Tuesday,Khandagiri,Foggy,,67,63,,0,0.0,Khandagiri,Jaydev Vihar,20.346069865879983,85.87428346816911,20.33090037278541,85.8656336139294,0.3272727272727274,1.0,1.1,0.36000000000000015
2025-06-01,Sunday,Airport Road,Cloudy,,79,80,Bad Roads,6,4.8,Jaydev Vihar,Airport Road,20.31480350693355,85.87882899455283,20.289027567610002,85.85932917010986,0.6363636363636365,1.06,1.05,0.7082727272727274
2025-08-12,Tuesday,Khandagiri,Sunny,,60,63,,0,0.0,Khandagiri,Kalpana Square,20.315863673709668,85.81681989087343,20.344274806023883,85.82986752181947,0.3272727272727274,1.0,1.0,0.3272727272727274
2025-05-25,Sunday,Master Canteen,Rainy,,122,100,Bad Roads,8,6.4,Rasulgarh,Khandagiri,20.238048795349442,85.81874811519391,20.238176758880787,85.86662533739812,1.0,1.08,1.2,1.296
2025-01-02,Thursday,Jaydev Vihar,Foggy,,77,81,,0,0.0,Jaydev Vihar,Khandagiri,20.353743006818164,85.81508911903227,20.36876820245176,85.82424896172309,0.6545454545454545,1.0,1.1,0.7200000000000001
2025-09-07,Sunday,Khandagiri,Foggy,,77,82,,0,0.0,Airport Road,Master Canteen,20.2406161931759,85.77052411400945,20.26376915574942,85.85947545250112,0.6727272727272726,1.0,1.1,0.74
2025-08-05,Tuesday,Kalpana Square,Foggy,,73,72,,0,0.0,Khandagiri,Jaydev Vihar,20.286492491655988,85.8740695651241,20.335679815208948,85.78837757115727,0.49090909090909096,1.0,1.1,0.5400000000000001
2025-02-27,Thursday,Khandagiri,Cloudy,,73,68,Political Rally,14,11.2,Khandagiri,Jaydev Vihar,20.281278215923244,85.86999400879932,20.233888062829497,85.87943963340767,0.4181818181818182,1.1400000000000001,1.05,0.5005636363636365
2025-03-07,Friday,Kalpana Square,Rainy,,85,89,,0,0.0,Kalpana Square,Master Canteen,20.230447667344965,85.80685131423392,20.23471786481567,85.82296076426643,0.8,1.0,1.2,0.96
2025-03-01,Saturday,Airport Road,Rainy,Holi,116,100,Bad Roads,6,4.8,Jaydev Vihar,Jaydev Vihar,20.249490987897957,85.8746874972111,20.35353626190317,85.8192511487053,1.0,1.06,1.2,1.272
2025-04-21,Monday,Khandagiri,Sunny,,60,56,,0,0.0,Airport Road,Kalpana Square,20.364644150797794,85.86872190764618,20.283079615075767,85.81944065420066,0.19999999999999996,1.0,1.0,0.19999999999999996
2025-06-27,Friday,Kalpana Square,Humid,,65,69,,0,0.0,Rasulgarh,Jaydev Vihar,20.28371257342928,85.87562265234406,20.276354841460492,85.81208152723147,0.4363636363636363,1.0,1.05,0.45818181818181813
2025-06-01,Sunday,Airport Road,Humid,,64,67,,0,0.0,Rasulgarh,Kalpana Square,20.32063259747642,85.78821318730402,20.33292645703436,85.86182003001915,0.3999999999999999,1.0,1.05,0.41999999999999993
2025-06-17,Tuesday,Khandagiri,Foggy,,68,73,,0,0.0,Kalpana Square,Master Canteen,20.318016219075364,85.87298967390845,20.23251845793463,85.81137684329995,0.509090909090909,1.0,1.1,0.5599999999999999
2025-02-12,Wednesday,Kalpana Square,Sunny,,65,65,,0,0.0,Airport Road,Airport Road,20.338608502757655,85.80635375019226,20.309730813614628,85.85732191857042,0.36363636363636354,1.0,1.0,0.36363636363636354
2025-03-01,Saturday,Master Canteen,Cloudy,Holi,115,100,,0,0.0,Master Canteen,Kalpana Square,20.356111027128403,85.86533268883822,20.34829728936139,85.77872336670809,1.0,1.0,1.05,1.05
2025-02-23,Sunday,Master Canteen,Humid,,108,100,Sports Event,9,7.2,Rasulgarh,Master Canteen,20.265666771498015,85.77194504844095,20.331318903958614,85.84412713646762,1.0,1.09,1.05,1.1445
2025-02-12,Wednesday,Rasulgarh,Humid,,89,93,Bad Roads,5,4.0,Jaydev Vihar,Airport Road,20.249745593843755,85.87668310663526,20.33568324653492,85.8189047189659,0.8727272727272728,1.05,1.05,0.9621818181818184
2025-04-26,Saturday,Airport Road,Cloudy,,81,84,Political Rally,13,10.4,Jaydev Vihar,Rasulgarh,20.243655551479108,85.81344011658858,20.302025936902318,85.83666594875712,0.709090909090909,1.13,1.05,0.8413363636363635
